Date,Open,High,Low,Close,Adj Close,Volume
2015-03-18,96.010002,97.239998,95.330002,97.000000,89.449684,5801200
2015-03-19,96.860001,97.010002,95.980003,95.980003,88.509071,3615400
2015-03-20,96.320000,97.720001,96.120003,97.050003,89.495789,10014000
2015-03-23,96.800003,99.120003,96.800003,98.620003,90.943581,9208100
2015-03-24,98.459999,99.839996,98.070000,99.360001,91.625977,7549900
2015-03-25,99.029999,99.610001,98.110001,98.139999,90.500946,6030500
2015-03-26,97.599998,97.970001,96.199997,97.639999,90.039864,10445800
2015-03-27,97.360001,97.849998,96.769997,96.959999,89.412788,4620200
2015-03-30,97.430000,98.320000,97.370003,97.879997,90.261169,4074500
2015-03-31,97.820000,98.430000,97.440002,97.440002,89.855423,5617000
2015-04-01,96.809998,97.019997,96.000000,96.290001,88.794945,7471100
2015-04-02,95.959999,96.239998,94.709999,95.830002,88.370758,6614300
2015-04-06,95.750000,96.820000,95.449997,96.279999,88.785721,4501300
2015-04-07,96.239998,96.790001,96.099998,96.349998,88.850273,4443700
2015-04-08,96.730003,97.500000,95.980003,96.849998,89.311356,4445200
2015-04-09,96.849998,97.430000,96.209999,96.550003,89.034706,4790000
2015-04-10,96.900002,97.949997,96.559998,97.800003,90.187416,5937800
2015-04-13,97.410004,97.750000,97.070000,97.440002,89.855423,5197900
2015-04-14,97.160004,97.739998,96.970001,97.580002,89.984528,4303900
2015-04-15,97.000000,97.550003,96.279999,96.440002,88.933266,6604400
2015-04-16,96.370003,97.440002,95.510002,95.629997,88.186317,5071700
2015-04-17,95.129997,95.349998,94.459999,94.879997,87.494713,6933600
2015-04-20,95.000000,96.260002,95.000000,96.180000,88.693512,4371100
2015-04-21,96.190002,96.550003,94.540001,94.870003,87.485481,5981700
2015-04-22,97.000000,99.349998,96.239998,97.839996,90.224289,19254300
2015-04-23,97.440002,97.519997,96.559998,97.000000,89.449684,6336500
2015-04-24,96.989998,99.080002,96.839996,98.739998,91.054245,7741300
2015-04-27,98.739998,98.940002,96.260002,96.440002,88.933266,7282700
2015-04-28,96.269997,96.889999,95.779999,96.830002,89.292915,4357400
2015-04-29,96.580002,97.669998,96.070000,97.019997,89.468117,5697200
2015-04-30,96.650002,97.370003,96.410004,96.550003,89.034706,8300300
2015-05-01,96.730003,97.970001,96.730003,97.800003,90.187416,6280300
2015-05-04,96.570000,98.629997,96.050003,96.129997,88.647392,8426300
2015-05-05,96.389999,96.470001,95.570000,96.129997,88.647392,7637000
2015-05-06,96.099998,96.660004,95.879997,96.389999,88.887169,6614500
2015-05-07,96.269997,97.330002,96.120003,96.779999,89.246803,5018900
2015-05-08,98.190002,99.150002,97.790001,98.230003,90.583954,7543100
2015-05-11,98.070000,98.389999,97.150002,97.510002,89.919983,4123700
2015-05-12,97.389999,98.349998,96.919998,97.949997,90.325729,4848100
2015-05-13,98.070000,98.489998,97.279999,97.349998,89.772438,6526900
2015-05-14,97.660004,97.870003,97.279999,97.709999,90.104416,4744000
2015-05-15,97.739998,99.040001,97.540001,98.040001,90.408730,7607200
2015-05-18,97.970001,98.250000,97.620003,98.019997,90.390274,3568200
2015-05-19,98.089996,101.080002,97.650002,100.680000,92.843239,10809200
2015-05-20,100.879997,100.980003,99.419998,100.110001,92.317612,6185100
2015-05-21,99.889999,99.959999,99.059998,99.279999,91.552216,4729500
2015-05-22,99.150002,99.480003,98.839996,98.989998,91.284767,4559500
2015-05-26,98.849998,99.199997,98.040001,98.459999,90.796036,7123100
2015-05-27,98.970001,99.220001,98.199997,98.660004,90.980469,8129500
2015-05-28,98.000000,98.209999,96.199997,96.480003,89.743347,10204000
2015-05-29,97.589996,97.769997,95.839996,95.930000,89.231728,6243400
2015-06-01,95.839996,96.910004,95.839996,96.220001,89.501495,4919200
2015-06-02,96.300003,96.970001,95.809998,96.290001,89.566597,4412300
2015-06-03,96.379997,97.070000,95.970001,96.519997,89.780540,4165700
2015-06-04,96.300003,96.970001,96.010002,96.309998,89.585197,4702800
2015-06-05,95.930000,96.089996,95.470001,95.540001,88.868973,3959300
2015-06-08,96.000000,96.040001,95.250000,95.320000,88.664345,4539400
2015-06-09,95.519997,95.559998,94.489998,94.730003,88.115524,7770900
2015-06-10,95.019997,95.629997,94.809998,95.300003,88.645729,4828600
2015-06-11,95.500000,96.330002,95.500000,95.589996,88.915466,4203900
2015-06-12,95.419998,95.550003,95.000000,95.059998,88.422485,3702400
2015-06-15,94.739998,95.000000,94.019997,94.300003,87.715561,5861800
2015-06-16,94.250000,94.669998,94.099998,94.629997,88.022507,3094800
2015-06-17,94.540001,95.519997,94.540001,95.220001,88.571304,3941000
2015-06-18,95.690002,96.629997,95.279999,96.169998,89.454979,5101000
2015-06-19,96.389999,97.139999,95.980003,96.080002,89.371262,8279300
2015-06-22,96.309998,97.029999,96.139999,96.870003,90.106102,3893300
2015-06-23,97.589996,97.959999,97.120003,97.180000,90.394463,4541700
2015-06-24,96.750000,97.449997,96.639999,96.639999,89.892151,3927100
2015-06-25,96.699997,96.910004,95.779999,95.790001,89.101517,4322300
2015-06-26,96.129997,97.349998,95.930000,97.290001,90.496773,6039500
2015-06-29,96.620003,97.230003,95.419998,95.440002,88.775948,8412800
2015-06-30,95.930000,96.300003,94.540001,95.070000,88.431778,6656000
2015-07-01,95.099998,95.820000,94.730003,95.760002,89.073601,4446200
2015-07-02,96.129997,96.599998,95.580002,96.169998,89.454979,3250900
2015-07-06,95.889999,96.279999,95.250000,95.650002,88.971291,3852500
2015-07-07,95.930000,96.779999,95.239998,96.680000,89.929359,4794400
2015-07-08,95.650002,96.589996,95.650002,95.839996,89.148018,4914300
2015-07-09,96.639999,97.269997,96.440002,96.489998,89.752632,5482500
2015-07-10,97.250000,97.779999,96.949997,97.650002,90.831635,5179200
2015-07-13,98.000000,98.510002,97.699997,98.430000,91.557167,4578700
2015-07-14,98.120003,99.050003,97.959999,98.779999,91.882736,5746100
2015-07-15,98.150002,99.629997,97.849998,99.070000,92.152481,7572500
2015-07-16,99.110001,99.110001,97.209999,97.860001,91.026978,7696200
2015-07-17,97.699997,98.220001,97.000000,97.500000,90.692101,6429800
2015-07-20,97.779999,98.209999,97.400002,97.489998,90.682808,4947000
2015-07-21,97.599998,97.720001,96.959999,97.320000,90.524681,4206700
