Date,Open,High,Low,Close,Adj Close,Volume
2015-03-18,61.389999,62.049999,61.090000,61.750000,57.463158,15681300
2015-03-19,61.570000,61.650002,60.759998,61.200001,56.951332,11523800
2015-03-20,61.320000,62.099998,61.150002,61.750000,57.463158,18368300
2015-03-23,61.750000,62.080002,61.119999,61.139999,56.895504,14714300
2015-03-24,60.970001,61.240002,60.450001,60.459999,56.262707,12128700
2015-03-25,60.529999,60.639999,59.590000,59.610001,55.471722,14950900
2015-03-26,59.459999,59.790001,58.869999,59.540001,55.406574,14039600
2015-03-27,59.490002,59.779999,59.000000,59.549999,55.415882,11750900
2015-03-30,60.880001,61.459999,60.610001,60.959999,56.727997,20656500
2015-03-31,60.720001,60.939999,60.419998,60.580002,56.374386,17346700
2015-04-01,60.410000,60.570000,59.730000,59.950001,56.158920,18077800
2015-04-02,60.070000,60.700001,60.000000,60.520000,56.692883,12697800
2015-04-06,59.919998,60.750000,59.650002,60.470001,56.646046,12025200
2015-04-07,61.150002,61.500000,60.849998,60.849998,57.002007,11505500
2015-04-08,61.060001,61.560001,60.939999,61.049999,57.189365,11734000
2015-04-09,61.270000,61.580002,60.830002,61.470001,57.582806,11728500
2015-04-10,61.349998,61.779999,61.200001,61.700001,57.798260,9869700
2015-04-13,61.639999,62.270000,61.500000,62.070000,58.144855,15468700
2015-04-14,62.959999,63.610001,62.740002,63.040001,59.053528,33742000
2015-04-15,63.080002,64.480003,63.009998,64.209999,60.149532,28732200
2015-04-16,64.080002,64.269997,63.660000,63.810001,59.774826,16640500
2015-04-17,63.250000,63.400002,62.490002,62.840000,58.866165,20221200
2015-04-20,63.220001,63.520000,63.139999,63.240002,59.240871,12716700
2015-04-21,63.330002,63.599998,62.130001,62.310001,58.369690,14985100
2015-04-22,62.650002,63.150002,62.029999,62.939999,58.959843,14484700
2015-04-23,62.790001,63.209999,62.599998,62.799999,58.828690,12851300
2015-04-24,62.630001,62.840000,62.340000,62.599998,58.641342,9597500
2015-04-27,62.700001,63.150002,62.310001,62.340000,58.397789,11146400
2015-04-28,62.490002,62.779999,61.770000,62.759998,58.791222,12307800
2015-04-29,62.560001,63.889999,62.459999,63.599998,59.578114,17601200
2015-04-30,63.580002,63.880001,62.919998,63.259998,59.259613,16840900
2015-05-01,63.700001,63.869999,63.330002,63.610001,59.587475,11640100
2015-05-04,63.680000,64.870003,63.639999,64.720001,60.627285,14972500
2015-05-05,64.510002,65.320000,64.290001,64.400002,60.327518,17692400
2015-05-06,64.529999,65.070000,63.419998,63.919998,59.877865,18087900
2015-05-07,63.669998,64.599998,63.250000,64.500000,60.421192,15039900
2015-05-08,64.970001,65.650002,64.599998,65.489998,61.348583,16802600
2015-05-11,65.260002,65.639999,65.080002,65.449997,61.311119,13798800
2015-05-12,65.309998,65.540001,64.760002,65.360001,61.226814,12762200
2015-05-13,65.419998,65.629997,65.059998,65.519997,61.376686,11874100
2015-05-14,65.830002,66.180000,65.709999,66.050003,61.873169,11855500
2015-05-15,66.129997,66.160004,65.440002,65.879997,61.713917,11152100
2015-05-18,65.800003,66.540001,65.800003,66.419998,62.219776,10505500
2015-05-19,66.769997,67.190002,66.570000,67.010002,62.772469,14282700
2015-05-20,66.949997,67.029999,66.400002,66.480003,62.275997,12446000
2015-05-21,66.139999,66.680000,66.010002,66.650002,62.435226,12934500
2015-05-22,66.629997,66.830002,66.320000,66.470001,62.266617,9296900
2015-05-26,66.199997,66.290001,65.309998,65.730003,61.573414,15571300
2015-05-27,65.949997,66.650002,65.820000,66.470001,62.266617,10963700
