Date,Open,High,Low,Close,Adj Close,Volume
2015-03-18,99.889999,101.739998,99.129997,101.459999,94.057999,7961900
2015-03-19,101.040001,101.959999,100.910004,101.690002,94.271225,6863100
2015-03-20,101.870003,102.900002,101.760002,102.400002,94.929428,12433800
2015-03-23,102.470001,103.349998,102.230003,102.980003,95.467110,9001900
2015-03-24,102.830002,103.230003,101.930000,101.959999,94.521507,8390700
2015-03-25,101.849998,102.500000,100.339996,100.339996,93.019707,8444100
2015-03-26,99.949997,100.809998,99.559998,100.139999,92.834305,9972400
2015-03-27,100.279999,100.949997,100.150002,100.339996,93.019707,5836700
2015-03-30,101.239998,101.860001,100.760002,101.550003,94.141441,6061200
2015-03-31,100.970001,101.489998,100.589996,100.599998,93.260742,8028000
2015-04-01,100.459999,100.459999,98.610001,99.150002,91.916527,11336300
2015-04-02,99.440002,99.989998,98.889999,99.639999,92.370789,6097100
2015-04-06,98.839996,99.559998,98.040001,99.160004,91.925812,9697600
2015-04-07,99.550003,100.870003,99.430000,100.099998,92.797234,7900300
2015-04-08,99.839996,100.449997,99.599998,100.160004,92.852844,7354100
2015-04-09,100.570000,101.650002,100.330002,101.330002,93.937492,8073900
2015-04-10,101.330002,102.139999,100.930000,102.059998,94.614243,6786500
2015-04-13,101.540001,101.980003,100.550003,100.550003,93.214409,10753500
2015-04-14,101.050003,101.459999,100.190002,100.519997,93.186569,9311600
2015-04-15,100.540001,101.239998,100.330002,100.599998,93.260742,8237100
2015-04-16,100.269997,100.320000,99.769997,99.790001,92.509850,7324800
2015-04-17,99.370003,99.849998,99.110001,99.580002,92.315155,11084200
2015-04-20,100.260002,100.879997,100.050003,100.209999,92.899185,6649300
2015-04-21,100.660004,100.989998,100.160004,100.300003,92.982635,6532700
2015-04-22,100.629997,100.800003,99.959999,100.430000,93.103157,4763900
2015-04-23,100.500000,100.820000,99.910004,100.459999,93.130966,7351500
2015-04-24,100.110001,101.529999,100.000000,101.080002,93.705727,6566900
2015-04-27,101.160004,101.599998,100.470001,100.580002,93.242210,9113900
2015-04-28,100.449997,100.949997,99.309998,100.739998,93.390533,7484600
2015-04-29,100.510002,100.610001,99.900002,100.389999,93.066063,8926200
2015-04-30,100.070000,100.150002,98.769997,99.199997,91.962891,10170600
2015-05-01,99.620003,100.389999,99.620003,100.129997,92.825027,6255000
2015-05-04,100.330002,100.550003,100.160004,100.349998,93.028992,5532400
2015-05-05,100.129997,100.290001,99.290001,99.500000,92.240997,8828000
2015-05-06,99.620003,99.870003,98.660004,99.169998,91.935074,8030800
2015-05-07,98.940002,100.000000,98.910004,99.660004,92.389328,6401600
2015-05-08,100.480003,101.669998,100.440002,101.470001,94.067284,7508600
