Date,Open,High,Low,Close,Adj Close,Volume
2015-03-18,56.389999,57.970001,56.209999,57.650002,52.860210,14913200
2015-03-19,57.430000,58.340000,57.029999,58.209999,53.373684,14455900
2015-03-20,58.240002,58.860001,57.759998,58.580002,53.712952,26114000
2015-03-23,58.400002,59.139999,58.040001,58.730000,53.850479,10511500
2015-03-24,59.410000,59.700001,58.509998,58.630001,53.758789,13065300
2015-03-25,59.500000,59.709999,58.180000,58.259998,53.419529,14038400
2015-03-26,58.040001,58.200001,57.410000,57.599998,52.814369,10582900
2015-03-27,57.830002,58.230000,57.630001,57.750000,52.951908,8457800
2015-03-30,58.250000,58.540001,58.150002,58.340000,53.492886,8189000
2015-03-31,58.189999,58.310001,57.480000,57.480000,52.704342,10458700
2015-04-01,57.259998,57.320000,56.220001,56.860001,52.135853,12676600
2015-04-02,57.000000,57.450001,56.849998,57.099998,52.355911,7583500
2015-04-06,56.930000,57.340000,56.709999,57.180000,52.429264,12649200
2015-04-07,57.660000,57.880001,57.299999,57.430000,52.658501,9278300
2015-04-08,57.910000,58.049999,57.020000,57.150002,52.401756,13559700
2015-04-09,57.220001,57.730000,57.110001,57.430000,52.658501,12006000
2015-04-10,57.049999,57.650002,56.320000,57.250000,52.493450,15507500
2015-04-13,57.080002,57.369999,56.500000,56.730000,52.016651,10480900
2015-04-14,56.939999,57.990002,56.610001,57.759998,52.961071,14640500
2015-04-15,58.070000,58.950001,58.070000,58.450001,53.593750,12108800
2015-04-16,58.209999,58.389999,57.740002,57.840000,53.034428,6409400
2015-04-17,57.349998,57.360001,56.570000,56.880001,52.154190,11663400
2015-04-20,57.500000,58.000000,57.389999,57.610001,52.823536,9958300
2015-04-21,58.009998,58.029999,57.410000,57.660000,52.869377,9255500
2015-04-22,57.560001,57.889999,57.320000,57.689999,52.896893,7914600
2015-04-23,57.520000,57.849998,57.040001,57.509998,52.731842,8342000
2015-04-24,57.849998,58.189999,57.509998,57.599998,52.814369,7866500
2015-04-27,57.830002,58.029999,56.880001,57.099998,52.355911,10599600
2015-04-28,57.099998,60.480000,57.099998,59.980000,54.996632,34731200
2015-04-29,59.330002,60.430000,59.230000,59.680000,54.721554,17192000
2015-04-30,59.790001,60.139999,59.240002,59.560001,54.611526,13012400
2015-05-01,59.759998,60.380001,59.680000,59.860001,54.886600,9357500
2015-05-04,60.139999,60.950001,60.029999,60.639999,55.601799,9050400
2015-05-05,60.320000,60.700001,60.060001,60.490002,55.464264,12082100
2015-05-06,60.450001,60.590000,59.930000,60.259998,55.253365,11570900
2015-05-07,60.049999,60.730000,59.930000,60.299999,55.290047,9001000
2015-05-08,61.000000,61.380001,60.700001,60.740002,55.693481,10143400
2015-05-11,60.660000,60.689999,59.840000,60.000000,55.014969,9718900
2015-05-12,59.549999,59.730000,59.110001,59.439999,54.501492,13191900
2015-05-13,59.619999,59.849998,58.970001,59.180000,54.263092,7320900
2015-05-14,59.470001,59.889999,59.049999,59.779999,54.813244,7127300
2015-05-15,59.939999,60.230000,59.810001,60.230000,55.225857,7665700
2015-05-18,60.169998,60.450001,60.009998,60.009998,55.024136,7190400
2015-05-19,59.959999,60.919998,59.939999,60.520000,55.491768,8128700
2015-05-20,60.669998,60.849998,60.439999,60.459999,55.436749,6034900
2015-05-21,60.549999,60.790001,60.090000,60.099998,55.106663,8039000
2015-05-22,60.070000,60.070000,59.340000,59.380001,54.446484,8990400
2015-05-26,59.279999,59.439999,58.849998,58.970001,54.070545,10857700
2015-05-27,59.090000,59.779999,58.869999,59.459999,54.519829,9726700
2015-05-28,59.450001,59.849998,59.380001,59.700001,54.739895,9530100
2015-05-29,59.880001,61.119999,59.470001,60.889999,55.831017,19958600
2015-06-01,60.849998,61.700001,60.340000,60.750000,55.702652,11807400
2015-06-02,60.450001,60.459999,59.820000,60.240002,55.235031,8970400
2015-06-03,60.660000,60.880001,60.259998,60.389999,55.372566,8662400
2015-06-04,59.959999,60.209999,59.270000,59.470001,54.529007,10830300
2015-06-05,59.360001,59.410000,58.799999,58.990002,54.088882,10881800
2015-06-08,58.889999,59.169998,58.759998,58.869999,53.978859,8045800
2015-06-09,58.959999,59.290001,58.709999,58.840000,53.951344,6445200
2015-06-10,58.980000,59.660000,58.910000,59.610001,54.657375,10223200
2015-06-11,59.200001,59.369999,58.840000,58.910000,54.426392,11640300
2015-06-12,58.790001,58.799999,57.790001,57.869999,53.465542,15812300
2015-06-15,57.599998,57.639999,57.020000,57.119999,52.772629,10106500
2015-06-16,57.240002,57.730000,56.880001,57.709999,53.317726,6968900
2015-06-17,57.709999,58.169998,57.470001,57.910000,53.502510,7917300
2015-06-18,57.910000,58.869999,57.910000,58.590000,54.130749,7440500
2015-06-19,58.410000,58.840000,57.950001,58.040001,53.622612,12613500
2015-06-22,58.790001,59.200001,58.430000,58.830002,54.352486,8362500
2015-06-23,58.880001,59.049999,58.520000,59.029999,54.537266,8371000
2015-06-24,58.919998,59.029999,58.240002,58.240002,53.807392,7908400
2015-06-25,58.250000,58.599998,57.720001,57.900002,53.493267,9951200
2015-06-26,58.220001,58.529999,57.849998,58.490002,54.038364,13083700
2015-06-29,57.930000,58.220001,57.250000,57.290001,52.929691,9601200
2015-06-30,57.709999,57.709999,56.709999,56.930000,52.597092,11847300
2015-07-01,56.930000,57.869999,56.610001,57.599998,53.216099,9380100
2015-07-02,57.939999,58.330002,57.500000,57.669998,53.280769,8518400
2015-07-06,57.240002,57.840000,56.639999,57.549999,53.169907,8054100
2015-07-07,57.750000,58.099998,57.180000,57.990002,53.576424,9034300
