Date,Open,High,Low,Close,Adj Close,Volume
2015-03-18,115.410004,116.419998,113.309998,116.080002,109.469711,4771300
2015-03-19,116.209999,116.430000,115.070000,115.160004,108.602112,3545600
2015-03-20,115.550003,117.989998,115.330002,117.489998,110.799416,8446000
2015-03-23,117.040001,117.750000,116.070000,116.070000,109.460289,4084900
2015-03-24,116.199997,117.830002,116.040001,116.150002,109.535728,4026900
2015-03-25,115.959999,116.610001,113.639999,113.680000,107.206390,4725800
2015-03-26,113.360001,113.430000,111.580002,112.370003,105.970985,5409600
2015-03-27,112.080002,114.230003,112.000000,113.860001,107.376144,3867500
2015-03-30,114.959999,116.050003,114.529999,114.629997,108.102280,3968400
2015-03-31,113.699997,115.370003,113.550003,113.610001,107.140388,4128800
2015-04-01,113.879997,114.000000,112.430000,113.129997,106.687714,4733600
2015-04-02,112.610001,114.919998,112.519997,114.540001,108.017410,4064800
2015-04-06,113.449997,115.550003,113.410004,114.949997,108.404068,3248900
2015-04-07,114.830002,115.790001,114.230003,114.300003,107.791092,3188300
2015-04-08,113.970001,115.809998,113.830002,115.589996,109.007622,3753500
2015-04-09,115.459999,116.250000,114.139999,114.570000,108.045700,4674000
2015-04-10,114.470001,115.650002,114.419998,115.239998,108.677544,3658100
2015-04-13,114.959999,115.430000,114.349998,114.440002,107.923119,2982000
2015-04-14,114.199997,114.980003,113.110001,114.050003,107.555313,3988200
2015-04-15,114.580002,115.209999,113.379997,113.449997,106.989487,4210800
2015-04-16,113.339996,113.989998,113.019997,113.370003,106.914040,4013000
2015-04-17,112.910004,113.110001,111.769997,112.099998,105.716362,6245200
2015-04-20,113.000000,113.690002,112.680000,112.860001,106.433083,4396300
2015-04-21,113.500000,113.980003,112.500000,113.169998,106.725418,3899500
2015-04-22,113.199997,113.309998,112.190002,112.989998,106.555687,4065500
2015-04-23,112.739998,114.510002,112.559998,113.959999,107.470436,3945300
2015-04-24,113.879997,114.040001,112.900002,113.699997,107.225243,2878300
2015-04-27,114.050003,114.110001,111.279999,111.389999,105.046806,5618000
2015-04-28,110.900002,111.769997,110.050003,110.580002,104.282921,5743300
2015-04-29,110.169998,110.309998,108.070000,108.709999,102.519402,7238900
2015-04-30,108.559998,109.209999,106.620003,106.980003,100.887932,9041600
2015-05-01,106.980003,109.790001,106.849998,109.550003,103.311577,6696900
2015-05-04,109.940002,110.449997,109.320000,110.059998,103.792542,3366800
2015-05-05,109.199997,109.879997,107.980003,108.059998,101.906425,4164800
2015-05-06,108.199997,108.910004,107.239998,108.309998,102.142181,3996600
2015-05-07,108.400002,110.720001,108.250000,110.040001,103.773674,5400200
2015-05-08,112.400002,113.480003,112.110001,112.470001,106.065300,6435300
2015-05-11,112.239998,112.910004,111.809998,111.900002,105.527740,3725200
2015-05-12,111.120003,112.820000,110.830002,112.519997,106.112442,4053800
2015-05-13,112.919998,112.949997,111.099998,111.190002,104.858185,4340700
2015-05-14,112.050003,112.220001,110.830002,111.940002,105.565468,3815700
2015-05-15,111.919998,113.400002,111.820000,113.349998,106.895172,4575800
2015-05-18,113.870003,114.599998,113.160004,114.330002,107.819382,6836400
2015-05-19,116.120003,116.480003,112.339996,112.339996,105.942711,11133200
2015-05-20,112.190002,112.889999,111.220001,112.099998,105.716362,7004500
